CarrierDelay;WeatherDelay;NASDelay
581.0;3;
581.0;3;
581.0;3;
581.0;3;7.00
581.0;3;16.00
581.0;3;
581.0;3;
581.0;3;
581.0;3;
581.0;3;
581.0;3;16.00
581.0;3;
581.0;3;
581.0;3;
581.0;3;
581.0;3;
581.0;3;
985.0;4;
985.0;4;
985.0;4;
985.0;4;64.00
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;0.00
985.0;4;
985.0;4;0.00
985.0;4;
985.0;4;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;0.00
1111.0;5;2.00
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;0.00
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;0.00
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;240.00
985.0;4;
985.0;4;
985.0;4;0.00
985.0;4;
985.0;4;
985.0;4;0.00
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;0.00
985.0;4;5.00
985.0;4;0.00
985.0;4;11.00
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
985.0;4;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
925.0;4;
925.0;4;
925.0;4;
925.0;4;31.00
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;9.00
925.0;4;
925.0;4;
925.0;4;1.00
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;0.00
455.0;2;
455.0;2;
925.0;4;0.00
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;21.00
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;0.00
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;0.00
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;
455.0;2;69.00
455.0;2;
455.0;2;23.00
455.0;2;
455.0;2;
1176.0;5;
1176.0;5;136.00
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;0.00
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;0.00
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;
1176.0;5;4.00
1176.0;5;
1176.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;49.00
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;0.00
1127.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;0.00
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;0.00
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1121.0;5;
1121.0;5;
1121.0;5;6.00
1121.0;5;
1121.0;5;35.00
1121.0;5;
1121.0;5;
1121.0;5;0.00
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;15.00
1121.0;5;1.00
1121.0;5;0.00
1121.0;5;69.00
1121.0;5;
1121.0;5;93.00
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;20.00
1121.0;5;
1121.0;5;0.00
1121.0;5;
1121.0;5;0.00
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;4.00
1121.0;5;
1121.0;5;
1121.0;5;6.00
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;0.00
1121.0;5;0.00
1121.0;5;0.00
1121.0;5;0.00
1121.0;5;
1121.0;5;0.00
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;0.00
1121.0;5;
1121.0;5;
1121.0;5;
1535.0;7;0.00
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;38.00
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;0.00
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
1535.0;7;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;0.00
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;0.00
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;0.00
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;0.00
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;18.00
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;0.00
862.0;4;
862.0;4;
862.0;4;
1182.0;5;17.00
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;0.00
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;0.00
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;0.00
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;55.00
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;35.00
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;0.00
1306.0;6;8.00
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;0.00
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;3.00
1306.0;6;
1306.0;6;
1306.0;6;0.00
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;0.00
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;1.00
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;0.00
1306.0;6;
1306.0;6;0.00
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;
1306.0;6;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;0.00
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;0.00
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;138.00
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;
1121.0;5;0.00
1121.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;1.00
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;17.00
1067.0;5;
1067.0;5;
1067.0;5;5.00
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1067.0;5;
1062.0;5;
1062.0;5;18.00
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;0.00
1062.0;5;
1062.0;5;
1062.0;5;7.00
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;0.00
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;0.00
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
925.0;4;1.00
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;0.00
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;14.00
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;11.00
925.0;4;
925.0;4;9.00
973.0;4;0.00
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
1514.0;7;0.00
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;0.00
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;2.00
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;0.00
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
1334.0;6;
1334.0;6;41.00
1334.0;6;15.00
1334.0;6;4.00
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;0.00
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;0.00
1334.0;6;
1334.0;6;30.00
1334.0;6;33.00
1334.0;6;
1334.0;6;0.00
1334.0;6;0.00
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
1334.0;6;
907.0;4;7.00
907.0;4;28.00
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;0.00
907.0;4;
907.0;4;0.00
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;30.00
907.0;4;0.00
907.0;4;
907.0;4;
425.0;2;0.00
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;0.00
425.0;2;0.00
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;0.00
425.0;2;0.00
425.0;2;
425.0;2;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;0.00
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1111.0;5;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;0.00
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;0.00
1514.0;7;0.00
1514.0;7;
1514.0;7;0.00
1514.0;7;0.00
1514.0;7;
1514.0;7;0.00
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;18.00
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;0.00
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;0.00
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;0.00
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1514.0;7;
1127.0;5;
1127.0;5;
1127.0;5;
1127.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;0.00
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;0.00
1182.0;5;
1182.0;5;
1182.0;5;0.00
1182.0;5;6.00
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;0.00
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;
1368.0;6;0.00
1368.0;6;0.00
1368.0;6;0.00
1368.0;6;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;0.00
1500.0;7;
1500.0;7;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;0.00
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1119.0;5;
1119.0;5;
1119.0;5;33.00
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;0.00
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1119.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;6.00
1055.0;5;0.00
1055.0;5;
1055.0;5;
1055.0;5;
1055.0;5;
502.0;3;
502.0;3;
502.0;3;
502.0;3;
502.0;3;
502.0;3;
502.0;3;
502.0;3;
502.0;3;
502.0;3;
502.0;3;
502.0;3;
502.0;3;0.00
502.0;3;
502.0;3;
502.0;3;0.00
502.0;3;
502.0;3;
502.0;3;
502.0;3;
502.0;3;
502.0;3;
502.0;3;
502.0;3;
502.0;3;0.00
502.0;3;
502.0;3;
502.0;3;
502.0;3;
502.0;3;
502.0;3;
475.0;2;
475.0;2;
475.0;2;
475.0;2;
475.0;2;
475.0;2;
475.0;2;
475.0;2;
475.0;2;
475.0;2;
475.0;2;
475.0;2;
475.0;2;
475.0;2;
475.0;2;
475.0;2;
475.0;2;
475.0;2;
475.0;2;
475.0;2;
862.0;4;
862.0;4;
862.0;4;
862.0;4;0.00
862.0;4;4.00
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
862.0;4;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;75.00
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;0.00
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;0.00
1182.0;5;
888.0;4;
888.0;4;
888.0;4;
888.0;4;0.00
888.0;4;0.00
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
888.0;4;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;
425.0;2;0.00
425.0;2;
425.0;2;0.00
425.0;2;0.00
425.0;2;
425.0;2;94.00
425.0;2;
425.0;2;
425.0;2;40.00
425.0;2;
425.0;2;
425.0;2;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;0.00
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;29.00
907.0;4;
907.0;4;
907.0;4;0.00
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
907.0;4;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;17.00
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;13.00
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1500.0;7;
1303.0;6;
1303.0;6;
1303.0;6;0.00
1303.0;6;117.00
1303.0;6;
1303.0;6;
1303.0;6;0.00
1303.0;6;8.00
1303.0;6;
1303.0;6;
1303.0;6;
1303.0;6;0.00
1303.0;6;
1303.0;6;
1303.0;6;
1303.0;6;
1303.0;6;
1303.0;6;
1303.0;6;
1303.0;6;
1303.0;6;8.00
1303.0;6;
1303.0;6;
1303.0;6;
1303.0;6;
1303.0;6;
1303.0;6;2.00
1303.0;6;
1303.0;6;0.00
1303.0;6;
1303.0;6;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;32.00
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;10.00
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
973.0;4;
937.0;4;
937.0;4;
937.0;4;
937.0;4;0.00
937.0;4;0.00
937.0;4;
937.0;4;4.00
937.0;4;0.00
937.0;4;0.00
937.0;4;
937.0;4;0.00
937.0;4;
937.0;4;0.00
937.0;4;0.00
937.0;4;0.00
937.0;4;0.00
937.0;4;
937.0;4;0.00
937.0;4;
937.0;4;1.00
937.0;4;
937.0;4;0.00
937.0;4;0.00
937.0;4;
937.0;4;
937.0;4;
937.0;4;
937.0;4;0.00
937.0;4;0.00
937.0;4;0.00
937.0;4;
925.0;4;
337.0;2;
337.0;2;0.00
337.0;2;
337.0;2;
337.0;2;
337.0;2;
337.0;2;
337.0;2;
337.0;2;67.00
337.0;2;
337.0;2;
337.0;2;
337.0;2;
337.0;2;0.00
337.0;2;0.00
337.0;2;
337.0;2;
337.0;2;
337.0;2;
337.0;2;
337.0;2;0.00
337.0;2;0.00
337.0;2;
337.0;2;
337.0;2;0.00
337.0;2;
337.0;2;
337.0;2;
337.0;2;
337.0;2;0.00
337.0;2;
1670.0;7;
1670.0;7;
1670.0;7;
1670.0;7;
1670.0;7;
1670.0;7;
1670.0;7;
1670.0;7;
1670.0;7;
1670.0;7;
1670.0;7;
1670.0;7;
1670.0;7;
1670.0;7;
125.0;1;
913.0;4;
848.0;4;71.00
776.0;4;
751.0;4;
209.0;1;0.00
462.0;2;
1211.0;5;
737.0;3;
590.0;3;
677.0;3;
541.0;3;
639.0;3;
409.0;2;
370.0;2;
733.0;3;
1014.0;5;
524.0;3;
326.0;2;
641.0;3;
751.0;4;0.00
1013.0;5;
1464.0;6;0.00
1589.0;7;
421.0;2;
420.0;2;
771.0;4;
763.0;4;0.00
1242.0;5;
606.0;3;
1013.0;5;102.00
911.0;4;
109.0;1;158.00
137.0;1;
848.0;4;0.00
137.0;1;
125.0;1;0.00
235.0;1;
641.0;3;
752.0;4;0.00
235.0;1;
587.0;3;
584.0;3;
391.0;2;
235.0;1;
599.0;3;28.00
391.0;2;
391.0;2;
391.0;2;
373.0;2;0.00
845.0;4;
737.0;3;
262.0;2;
77.0;1;0.00
541.0;3;
329.0;2;
1589.0;7;
109.0;1;0.00
1504.0;7;
329.0;2;
1041.0;5;
421.0;2;
1476.0;6;
1476.0;6;
721.0;3;
721.0;3;
335.0;2;
444.0;2;
1626.0;7;
1313.0;6;
308.0;2;
308.0;2;
308.0;2;
1381.0;6;
1381.0;6;
1381.0;6;
1381.0;6;
1381.0;6;
1381.0;6;
1450.0;6;
1450.0;6;
1184.0;5;
399.0;2;
1184.0;5;
1184.0;5;
1182.0;5;
1164.0;5;
1313.0;6;
480.0;2;
344.0;2;
296.0;2;
296.0;2;
569.0;3;
480.0;2;
480.0;2;
769.0;4;
769.0;4;
564.0;3;
838.0;4;
1182.0;5;
129.0;1;
605.0;3;
1670.0;7;
129.0;1;
308.0;2;
308.0;2;
308.0;2;
399.0;2;
287.0;2;
372.0;2;
344.0;2;
372.0;2;
372.0;2;
1670.0;7;88.00
1164.0;5;
224.0;1;
543.0;3;
564.0;3;
543.0;3;
344.0;2;
417.0;2;
